K03404	ko01100;ko01110;ko00860
K03405	ko01100;ko01110;ko00860
K03408	ko02020;ko02030
K13444	ko04142
K17723	ko01100;ko00240;ko00410;ko00770
K00051	ko01100;ko01120;ko01200;ko00620;ko00710
K06162	ko00440
K06163	ko00440
K02316	ko03030
K06166	ko00440
K19054	ko00860
K06164	ko00440
K06165	ko00440
K09648	ko03060
K00721	ko01100;ko00510
K02319	ko01100;ko03030;ko00230;ko00240
K09486	ko04141
K09487	ko04141;ko05200;ko04151;ko04918;ko04915;ko05215;ko04657;ko05418;ko04626
K09480	ko01100;ko00561
K09482	ko01100;ko00970
K07151	ko01100;ko04141;ko00510;ko00513
K09489	ko04612;ko04530
K12881	ko03040;ko05168;ko03015;ko03013
K12885	ko03040
K01687	ko01100;ko01110;ko01130;ko01230;ko01210;ko00770;ko00290
K08681	ko00750
K08680	ko01100;ko01110;ko00130
K12400	ko04142
K12402	ko04142
K12403	ko04142
K11755	ko01100;ko01110;ko01230;ko00340
K11754	ko01100;ko00790
K12409	ko01100;ko00520
K11753	ko01100;ko01110;ko00740
K11752	ko01100;ko01110;ko02024;ko00740
K03136	ko03022;ko05203
K07406	ko01100;ko00561;ko00603;ko00052;ko00600
K02407	ko02040
K03130	ko03022;ko05168
K03795	ko01100;ko00860
K01681	ko01100;ko01110;ko01120;ko01130;ko01230;ko01200;ko00630;ko00720;ko00020;ko01210
K04835	ko01100;ko01120;ko01200;ko00630;ko00660
K11996	ko04122
K10578	ko04120;ko04141;ko05012
K10579	ko04120
K10577	ko04120;ko03013;ko05206;ko04064
K10573	ko04120
K07091	ko02010
K06132	ko01100;ko00564
K07562	ko03008;ko03013
K10977	ko01100;ko01120;ko01130;ko00680;ko01230;ko00620;ko00300;ko01210
K03186	ko01100;ko01110;ko01120;ko00130;ko01220;ko00627;ko00940
K10979	ko03450
K03185	ko01100;ko01110;ko00130
K03182	ko01100;ko01110;ko00130
K02926	ko03010
K10712	ko01100;ko00430
K10715	ko02020;ko02024
K11175	ko01100;ko01110;ko01130;ko00230;ko00670
K11177	ko01100;ko01120;ko00230
K11176	ko01100;ko01110;ko01130;ko00230
K01923	ko01100;ko01110;ko01130;ko00230
K01922	ko01100;ko00770
K01921	ko01100;ko00550;ko01502;ko00473
K01920	ko01100;ko00270;ko00480
K11178	ko01100;ko01120;ko00230
K07897	ko04145;ko04138;ko04144;ko04140;ko05152;ko05146;ko04137;ko05132
K01924	ko01100;ko00550;ko00471
K00322	ko01100;ko00760
K00320	ko01100;ko01120;ko01200;ko00680
K00326	ko00520
K00324	ko01100;ko00760
K00325	ko01100;ko00760
K07787	ko02020
K05946	ko05111
K02885	ko03010
K10808	ko01100;ko00230;ko00240;ko00983;ko00480;ko04115
K06943	ko03008
K10807	ko01100;ko00230;ko00240;ko00983;ko00480
K10804	ko01040
K10805	ko01040
K06949	ko01100;ko00730
K07141	ko00790
K10622	ko01120;ko01220;ko00362;ko00622
K02881	ko03010
K18010	ko01100;ko01110;ko00860
K10396	ko04144;ko04728
K01816	ko01100;ko00630
K10394	ko04340
K01814	ko01100;ko01110;ko01230;ko00340
K02883	ko03010
K01810	ko01100;ko01110;ko01120;ko01130;ko01200;ko00520;ko00030;ko00500;ko00010
K18369	ko00640
K15292	ko04721
K04043	ko05152;ko04212;ko03018
K04042	ko01100;ko01130;ko00520
K04040	ko01100;ko01110;ko00860
K01046	ko01100;ko00561
K00784	ko03013
K00039	ko01100;ko00040
K00036	ko01100;ko01110;ko01120;ko01130;ko01200;ko00030;ko00480;ko05230
K00789	ko01100;ko01110;ko01230;ko00270
K00034	ko01100;ko01120;ko01200;ko00030
K00033	ko01100;ko01110;ko01120;ko01130;ko01200;ko00030;ko00480
K00030	ko01100;ko01110;ko01120;ko01130;ko01200;ko01230;ko00020;ko01210
K00031	ko01100;ko01110;ko01120;ko01130;ko01200;ko01230;ko00020;ko00720;ko01210;ko00480;ko04146
K01259	ko00330
K01255	ko01100;ko00480
K01254	ko01100;ko00590
K01256	ko01100;ko00480
K01251	ko01100;ko00270
K01253	ko05204;ko00980;ko04976
K09008	ko04714
K14273	ko00040
K19355	ko00051
K14274	ko00040
K10026	ko01100;ko00790
K10027	ko01100;ko01110;ko00906
K09007	ko01100;ko00790
K19191	ko01120;ko00760
K19190	ko01120;ko00760
K19199	ko00310
K01625	ko01100;ko01120;ko01200;ko00630;ko00030
K00259	ko01100;ko00250;ko00430
K00252	ko01100;ko01120;ko01130;ko00071;ko00380;ko00310;ko00362
K00253	ko01100;ko00280
K00254	ko01100;ko00240
K01079	ko01100;ko01120;ko01130;ko01230;ko01200;ko00680;ko00260
K03338	ko01100;ko01120;ko00562
K03000	ko01100;ko00230;ko00240;ko03020
K01071	ko01100;ko00061
K01070	ko01120;ko01200;ko00680
K01075	ko01100;ko01110;ko01120;ko00362;ko00130
K04554	ko05012;ko04120;ko04141
K01077	ko01100;ko00790;ko02020;ko00730
K00812	ko01100;ko01110;ko01130;ko01230;ko00270;ko00250;ko01210;ko00330;ko00220;ko00360;ko00350;ko00400;ko00950;ko00401;ko00960
K00814	ko01100;ko01120;ko01200;ko01230;ko00250;ko01210;ko00220;ko00710
K00817	ko01100;ko01110;ko01130;ko01230;ko00360;ko00350;ko00400;ko00340;ko00401;ko00960
K00818	ko01100;ko01110;ko01130;ko01230;ko01210;ko00220
K00819	ko01100;ko01110;ko01130;ko00330
K07705	ko02020
K08300	ko03018
K08302	ko01100;ko00052
K08303	ko05120
K01499	ko01100;ko01120;ko01200;ko00680
K05797	ko01100;ko01120;ko00623
K01493	ko01100;ko00240
K14674	ko01100;ko01110;ko00564;ko00561;ko00591;ko00592;ko00565;ko00590;ko00100
K01491	ko01100;ko01120;ko01200;ko00720;ko00670
K01497	ko01100;ko01110;ko02024;ko00790;ko00740
K19282	ko01120;ko01200;ko00630
K19281	ko01120;ko01200;ko00630;ko00660
K19280	ko01120;ko01200;ko00630
K01673	ko00910
K02418	ko02040
K02419	ko02040
K01676	ko01100;ko01110;ko01120;ko01130;ko01200;ko00620;ko00720;ko00020
K01674	ko00910
K02412	ko02040
K02413	ko02040
K02410	ko02040;ko02030
K05371	ko01110;ko00860
K02416	ko02040;ko02030
K14498	ko04016;ko04075
K02414	ko02040
K05375	ko01130;ko00261
K01474	ko01100;ko00330
K01476	ko01100;ko01110;ko01130;ko01230;ko00330;ko00220;ko05146
K01470	ko00330
K01473	ko01100;ko00330
K01479	ko01100;ko00340
K01478	ko01100;ko01110;ko01130;ko00220
K02898	ko03010
K18009	ko00650
K02896	ko03010
K02897	ko03010
K02894	ko03010
K13057	ko01100;ko00500
K02892	ko03010
K02893	ko03010
K02890	ko03010
K02891	ko03010
K01787	ko00520
K14018	ko04141
K05572	ko01100;ko00190
K05573	ko01100;ko00190
K05574	ko01100;ko00190
K05575	ko01100;ko00190
K05576	ko01100;ko00190
K05577	ko01100;ko00190
K05578	ko01100;ko00190
K05579	ko01100;ko00190
K14012	ko04141
K14015	ko04141
K02071	ko02010
K14016	ko04141
K02527	ko01100;ko00540
K02256	ko01100;ko00190;ko04714;ko05010;ko05016;ko05012;ko04260;ko04932
K02257	ko01100;ko00190;ko01110;ko00860;ko04714
K02523	ko01110;ko00900
K02258	ko01100;ko00190;ko04714
K02259	ko01100;ko00190;ko01110;ko00860;ko02020;ko04714
K02096	ko01100;ko00196
K02097	ko01100;ko00196
K02094	ko01100;ko00196
K02095	ko01100;ko00196
K02092	ko01100;ko00196
K02093	ko01100;ko00196
K03781	ko01110;ko01130;ko04068;ko01200;ko04212;ko04213;ko05014;ko04211;ko00380;ko04146;ko00630;ko04011;ko04016
K03783	ko01100;ko01110;ko00230;ko00240;ko00760
K03782	ko01100;ko01110;ko00360;ko00380;ko00940;ko00983
K03785	ko01100;ko01110;ko01130;ko01230;ko00400
K03787	ko01100;ko01110;ko00230;ko00240;ko00760
K03786	ko01100;ko01110;ko01130;ko01230;ko00400
K00273	ko01100;ko01130;ko00260;ko00330;ko04146;ko00472;ko00311
K03411	ko02030
K03410	ko02030
K03413	ko02020;ko02030
K03412	ko02020;ko02030
K02124	ko01100;ko00190
K03417	ko00640
K03418	ko00630
K13431	ko03060
K13126	ko03018;ko03015;ko03013
K06639	ko04110;ko04111;ko04113
K01243	ko01100;ko01230;ko00270
K02320	ko01100;ko03030;ko00230;ko00240
K03238	ko03013
K02322	ko01100;ko03030;ko00230;ko00240
K02323	ko01100;ko03030;ko00230;ko00240
K02324	ko01100;ko03030;ko00230;ko00240;ko03410;ko03420
K02325	ko01100;ko03030;ko00230;ko00240;ko03410;ko03420
K02327	ko01100;ko03030;ko00230;ko00240;ko03440;ko03430;ko03410;ko03420
K03231	ko03013;ko05134
K06223	ko03430
K03237	ko03013;ko05168;ko05160;ko05162;ko04141;ko04932;ko05164;ko04140;ko04138;ko04210
K03236	ko03013
K09490	ko04141;ko03060;ko05020;ko04918
K16880	ko01120;ko00365
K16881	ko01100;ko01110;ko01130;ko00051;ko00520
K13542	ko01100;ko01110;ko01120;ko00860
K18953	ko04071
K17605	ko04931
K12896	ko03040;ko05168
K17607	ko04138
K12891	ko03040;ko05168
K12234	ko01120;ko00680
K10703	ko01100;ko01110;ko01212;ko01040;ko00062
K03124	ko03022;ko05203
K03120	ko03022;ko05016;ko05168;ko05203;ko05166;ko05165
K13941	ko01100;ko00790
K03129	ko03022;ko05016;ko05168
K12526	ko01100;ko01110;ko01120;ko01130;ko01230;ko00270;ko00260;ko00300;ko00261
K12524	ko01100;ko01110;ko01120;ko01130;ko01230;ko00270;ko00260;ko00300;ko00261
K11618	ko02020
K05275	ko01100;ko01120;ko00750
K09788	ko00640
K11962	ko02010
K11963	ko02010
K11960	ko02010
K11961	ko02010
K01812	ko01100;ko00040
K03043	ko01100;ko00230;ko00240;ko03020
K13787	ko01100;ko01110;ko01130;ko00900
K10563	ko03410
K05287	ko01100;ko00563
K03540	ko03013
K10960	ko01100;ko01110;ko00860;ko00900
K09879	ko00906
K01113	ko01100;ko00790;ko02020
K10701	ko01120;ko01220;ko00642
K19221	ko01100;ko00860
K11384	ko02020
K11383	ko02020
K11381	ko01100;ko01110;ko01130;ko00640;ko00280
K11143	ko05016
K02915	ko03010
K02914	ko03010
K05979	ko01120;ko00680
K00331	ko01100;ko00190
K00330	ko01100;ko00190
K00333	ko01100;ko00190
K00332	ko01100;ko00190
K00335	ko01100;ko00190
K08653	ko04141
K00337	ko01100;ko00190
K00336	ko01100;ko00190
K00339	ko01100;ko00190
K00338	ko01100;ko00190
K01239	ko01100;ko00230;ko00760
K02953	ko03010
K07130	ko01100;ko00630;ko00380
K03234	ko04152;ko04921
K01749	ko01100;ko01110;ko01120;ko00860
K01899	ko01100;ko01110;ko01120;ko01130;ko01200;ko00640;ko00020
K10843	ko03420;ko03022
K06042	ko01100;ko00860
K02952	ko03010
K01866	ko00970
K01867	ko00970
K05813	ko02010
K01868	ko00970
K00285	ko00360
K10389	ko05165
K01338	ko04112
K05815	ko02010
K05814	ko02010
K18550	ko01100;ko00230;ko00760
K15518	ko00230;ko00230
K04037	ko01100;ko01110;ko00860
K04035	ko01100;ko01110;ko00860
K04038	ko01100;ko01110;ko00860
K07456	ko03430
K01892	ko00970
K07046	ko01120;ko00051
K00029	ko01100;ko01120;ko01200;ko00620;ko00710
K00799	ko00480;ko00983;ko00982;ko00980;ko05204;ko05200;ko05225;ko05418;ko01524
K00798	ko01100;ko00860
K00797	ko01100;ko00270;ko00330;ko00480;ko00410
K00024	ko01100;ko01110;ko01120;ko01130;ko01200;ko00620;ko00020;ko00630;ko00680;ko00270;ko00720;ko00710
K00795	ko01100;ko01110;ko01130;ko00900
K00026	ko01100;ko01110;ko01120;ko01130;ko01200;ko00620;ko00020;ko00630;ko00270;ko00710
K00021	ko01100;ko01110;ko01130;ko00900;ko04152;ko04976
K00020	ko01100;ko00280
K00791	ko01100;ko01110;ko00908
K00790	ko01100;ko00520;ko00550
K01617	ko01100;ko01120;ko00362;ko01220;ko00621;ko00622
K09011	ko01100;ko01230;ko00660;ko00290;ko01210
K01141	ko03430
K09835	ko01100;ko01110;ko00906
K15601	ko04714;ko04714
K02684	ko01100;ko03030;ko00230;ko00240
K04782	ko01110;ko01130;ko01053
K00249	ko01100;ko01110;ko01130;ko01200;ko00280;ko00640;ko00071;ko01212;ko00410;ko03320
K00248	ko01100;ko01110;ko01120;ko01200;ko00650;ko00280;ko00071;ko01212
K00241	ko01100;ko01110;ko01120;ko01130;ko01200;ko00190;ko00020;ko00650;ko00720
K16299	ko02010;ko02010
K00242	ko01100;ko01110;ko01120;ko01130;ko01200;ko00190;ko00020;ko00650;ko00720
K00244	ko01100;ko01110;ko01120;ko01130;ko01200;ko00190;ko00620;ko00020;ko00650;ko00720;ko02020
K01611	ko01100;ko00330;ko00270
K04765	ko01100;ko00230;ko00240;ko00760;ko00770
K02668	ko02020
K04761	ko02026
K15866	ko01120;ko00360;ko01120;ko00360
K02667	ko02020
K02660	ko02020;ko02025
K02405	ko02040;ko02020;ko05111;ko02025;ko02026
K13600	ko01100;ko01110;ko00860
K18163	ko04714
K18164	ko04714
K02321	ko01100;ko03030;ko00230;ko00240
K00363	ko01120;ko00910
K00806	ko01110;ko00900
K00805	ko01110;ko00900
K00803	ko01100;ko04146;ko00565
K07512	ko01100;ko01212;ko00062
K00801	ko01100;ko01110;ko01130;ko00100;ko00909
K00800	ko01100;ko01110;ko01130;ko01230;ko00400
K08312	ko00230
K08311	ko03018
K08310	ko01100;ko00790
K04498	ko05016;ko04110;ko05200;ko05165;ko05166;ko04068;ko04310;ko04919;ko04066;ko05203;ko05152;ko05211;ko04024;ko04330;ko04720;ko05161;ko05164;ko04350;ko05167;ko05215;ko05206;ko04520;ko04916;ko04922;ko05168;ko04630
K04499	ko04310
K04368	ko05200;ko04114;ko05170;ko04022;ko05165;ko04218;ko05166;ko04921;ko04068;ko05205;ko04919;ko04066;ko05211;ko04024;ko04910;ko04010;ko04720;ko04151;ko04915;ko05161;ko04510;ko05164;ko05034;ko04914;ko04722;ko05167;ko05212;ko04810;ko05163;ko05225;ko04371;ko05215;ko04725;ko04013;ko04660;ko04140;ko05220;ko04650;ko04662;ko04210;ko04726;ko04666;ko05221;ko04071;ko04270;ko05206;ko04015;ko05020;ko01521;ko04370;ko05226;ko01522;ko04012;ko05231;ko04380;ko05210;ko04150;ko04916;ko05224;ko04934;ko04926;ko04072;ko05216;ko04620;ko04664;ko04550;ko04912;ko04540;ko04320;ko05214;ko04668;ko04062;ko05223;ko04730;ko05219;ko04014;ko04626;ko04917;ko05230;ko04928;ko05218;ko05213
K00826	ko01100;ko01110;ko01130;ko01230;ko00270;ko01210;ko00280;ko00770;ko00290
K14641	ko00240;ko00230
K14396	ko03015;ko05164
K14397	ko03015
K14647	ko02024
K02409	ko02040
K02408	ko02040
K01689	ko01100;ko01110;ko01120;ko01130;ko01230;ko01200;ko00010;ko00680;ko03018;ko04066
K02401	ko02040
K02400	ko02040
K01684	ko01100;ko01120;ko00052
K01685	ko01100;ko00040
K05365	ko00550
K05364	ko00550
K05367	ko00550
K05366	ko01100;ko00550;ko01501
K01443	ko01130;ko00520
K01444	ko04142;ko00511
K00943	ko01100;ko00240
K01448	ko01503
K14026	ko04141
K02889	ko03010
K02888	ko03010
K13735	ko05100
K02884	ko03010
K02887	ko03010
K02886	ko03010
K03678	ko03018
K13730	ko05100
K18013	ko00310
K02882	ko03010
K04564	ko05016;ko04068;ko04212;ko04213;ko04013;ko04211;ko04146
K04565	ko05016;ko04213;ko05014;ko05020;ko04146
K04566	ko00970
K04567	ko00970
K01040	ko01120;ko00650;ko00643
K04561	ko01120;ko00910
K01042	ko00970;ko00450
K02063	ko02010
K02062	ko02010
K02067	ko02010
K02066	ko02010
K02065	ko02010
K02064	ko02010
K14266	ko01130;ko00404
K02536	ko01100;ko00540
K02132	ko01100;ko00190;ko04714;ko05010;ko05016;ko05012
K03330	ko01100;ko00970
K03332	ko00051
K03333	ko01120;ko00984
K03335	ko01100;ko01120;ko00562
K03336	ko01100;ko01120;ko00562
K03337	ko01100;ko01120;ko00562
K02083	ko01120;ko00230
K05966	ko02020
K03685	ko03008;ko05205
K14730	ko00903
K14733	ko00903
K03428	ko01100;ko01110;ko00860
K13421	ko01100;ko00240;ko00983
K03937	ko01100;ko00190;ko05016;ko04723;ko05010;ko05012;ko04714;ko04932
K03934	ko01100;ko00190;ko05016;ko04723;ko05010;ko05012;ko04714;ko04932
K03935	ko01100;ko00190;ko05016;ko04723;ko05010;ko05012;ko04714;ko04932
K03420	ko03050
K13427	ko01100;ko01110;ko01130;ko00330;ko04626;ko00220
K12394	ko04142;ko05170
K03205	ko03070
K03752	ko01100;ko00790
K12391	ko04142;ko05170
K12392	ko04142;ko05170
K12393	ko04142;ko05170
K01915	ko01100;ko01120;ko01230;ko00630;ko00250;ko00220;ko02020;ko00910;ko04727;ko04724;ko04217
K01853	ko01100;ko01110;ko00100
K02339	ko01100;ko03030;ko00230;ko00240;ko03440;ko03430
K02338	ko01100;ko03030;ko00230;ko00240;ko03440;ko03430
K02337	ko01100;ko03030;ko00230;ko00240;ko03440;ko03430
K02335	ko01100;ko03030;ko00230;ko00240;ko03440;ko03410;ko03420
K09667	ko00514;ko04931
K02332	ko04139
K02330	ko03410;ko05166;ko05203
K01525	ko00230
K09461	ko01120;ko00627
K03689	ko01100;ko00195
K01524	ko00230
K01012	ko01100;ko00780
K03680	ko03013
K03681	ko03018
K01854	ko00520;ko00052
K11674	ko05168
K01522	ko00230;ko05223;ko05222
K07776	ko02020
K03110	ko03060;ko03070;ko02024
K03111	ko03440;ko03430;ko03030
K03113	ko03013
K03116	ko03060;ko03070
K03117	ko03060;ko03070
K03118	ko03060;ko03070
K13950	ko00790
K13953	ko01100;ko01110;ko01120;ko01130;ko00010;ko00350;ko01220;ko00625;ko00830;ko00071;ko00626;ko00980;ko00982
K13954	ko01100;ko01110;ko01120;ko01130;ko00010;ko00350;ko01220;ko00625;ko00071;ko00626
K03059	ko01100;ko00230;ko00240;ko03020
K02610	ko01120;ko00360
K02611	ko01120;ko00360
K10119	ko02010
K02612	ko01120;ko00360
K12555	ko01100;ko01501;ko00550
K11600	ko03018
K09845	ko01100;ko01110;ko00906
K16385	ko01052;ko01052
K06897	ko00790
K07235	ko04122
K10955	ko05226;ko05146
K10956	ko04141;ko03060;ko05110;ko04145
K07236	ko04122
K10950	ko04141;ko05110
K07546	ko01100;ko01120;ko01220;ko00623
K07232	ko01100;ko00480
K09680	ko01100;ko00770
K11779	ko01120;ko00680
K18491	ko04550
K12606	ko03018
K12604	ko03018
K12605	ko03018
K12602	ko03018
K12603	ko03018
K12600	ko03018
K00496	ko00071;ko00930
K00491	ko01100;ko01110;ko00330;ko00220
K12608	ko03018
K00493	ko01120;ko00071;ko00380;ko00627
K08641	ko02020;ko01502
K07432	ko01100;ko00510;ko00513
K00658	ko01100;ko01110;ko01120;ko01130;ko01200;ko00020;ko00310
K00304	ko01100;ko00260
K00657	ko01100;ko00330;ko04216
K00654	ko01100;ko04138;ko00600;ko04071
K00655	ko01100;ko01110;ko00564;ko00561
K00652	ko01100;ko00780
K00301	ko01100;ko00260
K19704	ko04011
K00303	ko01100;ko00260
K02987	ko03010
K10823	ko02010;ko02024;ko01501
K11808	ko01100;ko01110;ko00230
K07127	ko01100;ko01120;ko00230
K02455	ko05111;ko03070
K10606	ko04120;ko03460
K10609	ko04120;ko03420;ko05170
K01870	ko00970
K01873	ko00970
K01872	ko00970
K01875	ko00970
K01874	ko00970;ko00450
K01876	ko00970
K01879	ko00970
K18384	ko00330
K18383	ko01100;ko01110;ko00360
K00018	ko01100;ko01110;ko01120;ko01130;ko01200;ko00260;ko00630;ko00680
K00019	ko01100;ko00650;ko00072
K00010	ko01100;ko01120;ko01130;ko00562;ko00521
K00011	ko01100;ko00040;ko00561;ko00051;ko00052;ko00790
K00012	ko01100;ko00520;ko00040;ko00053
K00013	ko01100;ko01110;ko01230;ko00340
K00014	ko01100;ko01110;ko01130;ko01230;ko00400
K10739	ko03430;ko03030;ko03420;ko03460;ko03440
K00016	ko01100;ko01110;ko01120;ko01130;ko00620;ko00010;ko00270;ko00640;ko04922
K09065	ko01100;ko01230;ko00220
K12493	ko04144
K14259	ko00040
K01523	ko01100;ko01110;ko01230;ko00340
K08256	ko01100;ko00571
K10041	ko02010
K10046	ko01100;ko01110;ko00520;ko00053
K00274	ko01100;ko01110;ko00260;ko00330;ko00360;ko00350;ko00380;ko00982;ko00340;ko00950;ko05030;ko05034;ko05031;ko04726;ko04728
K00275	ko01100;ko01120;ko00750
K00276	ko01100;ko01110;ko00260;ko00360;ko00350;ko00410;ko00950;ko00960
K08490	ko04130
K00271	ko01100;ko01110;ko01130;ko00280
K08493	ko04130;ko04138
K02864	ko03010
K08498	ko04130
K00477	ko04146
K00472	ko01100;ko00330
K00471	ko00310
K02658	ko02020;ko02025
K02659	ko02020;ko02025
K04771	ko02020;ko01503
K02650	ko02020
K05850	ko04022;ko04024;ko04020;ko04261;ko04972;ko04925;ko04970
K02657	ko02020;ko02025
K00878	ko01100;ko00730
K18159	ko04714
K00872	ko01100;ko01110;ko01120;ko01230;ko00260
K00873	ko01100;ko01110;ko01120;ko01130;ko01200;ko01230;ko00230;ko00620;ko00010;ko05230;ko04922;ko04930;ko05165;ko05203
K00876	ko01100;ko00240;ko00983
K00874	ko01100;ko01120;ko01200;ko00030
K04487	ko01100;ko04122;ko00730
K14656	ko01100;ko01110;ko00740
K14654	ko01100;ko00740
K14652	ko01100;ko01110;ko00790;ko00740
K15496	ko02010
K15497	ko02010
K15495	ko02010
K05546	ko01100;ko00510;ko04141
K04371	ko04723;ko05010;ko05200;ko04114;ko05170;ko04022;ko05165;ko04218;ko05166;ko04921;ko04068;ko05205;ko04919;ko04066;ko05203;ko05152;ko05211;ko04024;ko04910;ko04010;ko04720;ko04151;ko04915;ko05161;ko04510;ko05164;ko05034;ko04914;ko04350;ko04722;ko05167;ko05212;ko04810;ko05163;ko05225;ko04371;ko05215;ko04725;ko04013;ko04659;ko04660;ko04140;ko05220;ko04650;ko04662;ko04210;ko05132;ko04726;ko04666;ko05221;ko04071;ko04270;ko04015;ko05020;ko01521;ko04370;ko05226;ko01522;ko04012;ko05231;ko04611;ko04261;ko04380;ko04520;ko05210;ko04150;ko04916;ko05224;ko04011;ko04934;ko04926;ko04072;ko05216;ko04620;ko04664;ko04550;ko04912;ko04540;ko04625;ko05131;ko04320;ko04621;ko05214;ko04214;ko04724;ko04668;ko04360;ko04713;ko04062;ko05223;ko04730;ko04657;ko04658;ko05219;ko04014;ko04917;ko05230;ko04928;ko05218;ko05213;ko05160;ko05145;ko04960;ko05133;ko01524;ko04933;ko04930;ko05140;ko05142
K05774	ko00030
K05772	ko02010
K05773	ko02010
K01278	ko04974
K01699	ko00640
K15923	ko00511;ko00511
K01695	ko01100;ko01110;ko01130;ko01230;ko00400;ko00260
K01697	ko01100;ko01130;ko01230;ko00270;ko00260
K01696	ko01100;ko01110;ko01130;ko01230;ko00400;ko00260
K01690	ko01100;ko01120;ko01200;ko00030
K01693	ko01100;ko01110;ko01230;ko00340
K01692	ko01100;ko01110;ko01120;ko01130;ko00640;ko00650;ko00280;ko00362;ko00380;ko00627;ko01212;ko00360;ko00410;ko00310;ko00071;ko00930;ko00281;ko00903
K00901	ko01100;ko01110;ko00564;ko00561;ko04070;ko05231;ko04072
K01457	ko01100;ko01120;ko00220;ko00791
K01456	ko04141
K01455	ko01200;ko00630;ko00910;ko00460
K01451	ko00360
K18028	ko01120;ko00760
K08479	ko02020
K01053	ko01100;ko01110;ko01120;ko01130;ko01200;ko00030;ko01220;ko00930;ko00053
K04572	ko05014
K01051	ko01100;ko00040
K01057	ko01100;ko01110;ko01120;ko01130;ko01200;ko00030
K01055	ko01100;ko01120;ko00362;ko01220
K01054	ko01100;ko00561;ko04714;ko04723;ko04923
K05515	ko00550;ko01501
K02500	ko01100;ko01110;ko01230;ko00340
K02501	ko01100;ko01110;ko01230;ko00340
K02502	ko01100;ko01110;ko01230;ko00340
K02509	ko01120;ko00350
K09516	ko00830
K09517	ko04141
K11781	ko01120;ko00680
K13412	ko04626;ko05145
K00627	ko01100;ko01110;ko01120;ko01130;ko01200;ko00620;ko00010;ko00020
K01610	ko01100;ko01110;ko01120;ko01130;ko01200;ko00620;ko00010;ko00710;ko00020
K09518	ko04141
K11787	ko01100;ko01110;ko01130;ko00230;ko00670;ko01523
K02434	ko01100;ko00970
K02435	ko01100;ko00970
K05356	ko01110;ko00900
K02437	ko01100;ko01110;ko01130;ko01200;ko00260;ko00630
K05350	ko01100;ko01110;ko00500;ko00940;ko00460
K02433	ko01100;ko00970
K03433	ko03050
K03432	ko03050
K03431	ko01100;ko01130;ko00520
K02438	ko01100;ko00500
K05359	ko01100;ko01110;ko01130;ko01230;ko00400
K03210	ko03060;ko03070;ko02024
K03217	ko03060;ko03070;ko02024
K05780	ko00440
K03742	ko00760
K00109	ko00650
K13894	ko02010
K13896	ko02010
K04077	ko05152;ko04212;ko03018;ko05134;ko04940
K06153	ko00550
K06152	ko01100;ko01120;ko00030
K06151	ko01100;ko01120;ko00030
K02341	ko01100;ko03030;ko00230;ko00240;ko03440;ko03430
K03695	ko04213
K03693	ko01100;ko01501;ko00550
K04072	ko01100;ko01110;ko01120;ko01130;ko01220;ko00620;ko00071;ko00650;ko00350;ko00010;ko00625;ko00626
K09471	ko01100;ko00330
K09472	ko01100;ko00330
K07102	ko01100;ko00520
K13564	ko01130;ko00524
K07237	ko04122
K13960	ko03460
K13963	ko05146
K04802	ko04110;ko05161;ko03030;ko03410;ko04530;ko03420;ko03430
K04801	ko03030
K04800	ko03030
K03106	ko03060;ko03070;ko02024
K03105	ko03060
K07544	ko01100;ko01120;ko01220;ko00623
K03101	ko03060
K03100	ko03060;ko02024
K11949	ko01120;ko00624
K17246	ko02010
K11944	ko01100;ko01120;ko00624;ko01220
K01507	ko00190
K16043	ko01120;ko00562;ko01120;ko00562
K16048	ko01100;ko00984;ko01100;ko00984
K01501	ko01120;ko00380;ko00627;ko00643;ko00910;ko00460
K06881	ko01100;ko01120;ko00920
K10949	ko05110
K05580	ko01100;ko00190
K10943	ko02020;ko05111
K07203	ko04910;ko04152;ko04714;ko04211;ko04138;ko04920;ko04213;ko04140;ko04371;ko04150;ko04931;ko04151;ko05206;ko04072;ko05170;ko05163;ko04136;ko05167;ko01521;ko05230;ko05214;ko04012;ko05221;ko05212;ko05165;ko04066;ko04212;ko04919;ko04930;ko04218;ko05224;ko04659;ko01522;ko05231;ko05225;ko05205;ko05210;ko05215;ko04630;ko04139;ko05226;ko05200
K07204	ko04910;ko04152;ko04714;ko04211;ko04138;ko04213;ko04140;ko04150;ko04151;ko05206;ko04136
K09695	ko02010
K09694	ko02010
K09697	ko02010;ko02020
K09696	ko02010;ko02020
K09691	ko02010
K09690	ko02010
K09693	ko02010
K09692	ko02010
K11708	ko02010
K11709	ko02010
K09698	ko01100;ko00970
K03028	ko03050;ko05169
K12614	ko03018
K11129	ko03008
K00483	ko01120;ko00350;ko01220
K00481	ko01100;ko01120;ko01220;ko00362
K00480	ko01100;ko01120;ko01220;ko00626;ko00624;ko00621
K11126	ko05165;ko05225;ko05226;ko05200;ko05166
K12618	ko03018;ko03008
K00485	ko01120;ko00982
K11251	ko05322;ko05034;ko04217
K00318	ko01100;ko01110;ko01130;ko00330
K00649	ko00564;ko04146
K11520	ko02020
K08678	ko01100;ko00520
K08679	ko01100;ko00520
K00647	ko01100;ko01212;ko00780;ko00061
K11253	ko05322;ko05034;ko05202
K00317	ko01120;ko01200;ko00680
K00640	ko01100;ko01110;ko01120;ko01200;ko01230;ko00270;ko00920;ko05111
K10839	ko03420;ko04141
